"feature_id","Pair1","Pair2","Pair3","Pair5","Pair6","Pair7"
"RPS26_4",0.154609703083169,-0.0950830947883077,-0.596941707972899,0.0443162223586064,-0.492701420658934,0.0420477623490569
"RPS27_1",0.18037424294659,0.397893442627382,-0.443157632403651,-0.357511619183313,0.347639131172437,-0.194445033257175
"RPS27A_1",0.979945503103908,-0.199650209666771,-0.700787231002025,0.095994800520316,1.45527511242092,-0.0512237443854033
"RPS28_1",0.438214155613471,0.704800300333222,0.41658650499474,-1.02547992307868,0.0913197492198758,-0.251975547968485
"RPS29_1",1.29010244754437,-0.115306745007036,-0.382531628703575,-0.411030470884029,0.377155535735712,0.184545253207677
"S100A10_1",0.179059279549866,1.02934050996871,-0.214252947584466,0.109605634755514,0.808912113950958,-0.592987382480768
"S100A11_1",0.191549173422411,0.615773183787116,0.878202022601052,-0.228895785754514,1.33025585199012,1.2336998227115
"S100A11_3",1.26970737641993,-0.342920413023844,-0.0489254217419415,0.398810905938241,1.03691727123912,-0.701697029437913
"S100A6_1",1.34147953295674,1.89863110217321,0.500843155518922,-0.123026431606512,2.40581108618521,0.722206225882047
"SERPINA3_1",0.841073541785265,-0.371948474654804,0.347035542044342,-1.16522185631082,0.311468551738328,-0.239485345001924
"SOD1_1",2.45474732077475,1.43126773900046,0.12439273912236,-0.408181933777023,0.773927076158982,-0.307292129256965
"SPINK1_3",-1.10247635246904,-1.55032787512938,-0.218611266390027,-1.88195955803345,0.5287270783866,-0.990458765327833
"SRP9_1",1.12082601360055,1.98455691061305,-0.365102273326684,-0.37181541405711,1.56781840170382,-0.16722521247593
"SST_2",-0.574715037226747,-0.264814801922896,0.0258122200906499,-0.535251120224995,-0.585656866895659,-0.326908927968056
"SST_3",0.171966674895133,0.160461863946242,-0.0369757310687113,0.646929693179988,0.137941546727282,0.6440388506836
"SST_7",1.8652407796867,1.61674850948546,-0.0690751230773543,-0.217421050150087,2.22963016136198,-0.655770619192044
"SST_9",2.55509497688648,1.57166548056373,-0.535335831195916,0.547996857251363,0.227869104150871,-1.21960721826357
"TBCA_1",1.04151771031738,1.05548571794843,-0.0227521505020292,-0.619732637991795,1.07804385283687,-0.945759123349458
"TMSB10_1",-0.130416398017024,0.538323056561058,0.78500381577453,0.780271769914439,-0.630096410555902,1.2953673012323
"TMSB10_2",-0.288792954254836,0.706313554594836,0.686864505125232,0.105514756790445,-0.199772440980761,0.699262345739697
